01/12 10:40:00 FINE sim.Admin|Log for simulation 6 started
01/12 10:40:30 SEVERE demand.CampaignImpl|Campaign #5513866 impressed while over limit. Current cost: 3.376990916621836 Budget limit: 5.882
01/12 10:40:30 SEVERE agents.DemandAgent|Day 3 :Campaign limit expired Impressed while over limit: 5513866, daily limit was: 1801, 5.882 values are: 1803.8885118681285, 3.376990916621836, total limit was: 2147483647, Infinity total values are: 4866.9519872285841803.8885118681285, 6.18805376194335553.376990916621836
01/12 10:40:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=5513866, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:40:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 616
01/12 10:40:30 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18649488136271908 Cmp ID: 20528734 Cmp Bid: 5624
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16987834038370023 Cmp ID: 20528734 Cmp Bid: 4299
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1989434716954694 Cmp ID: 20528734 Cmp Bid: 1320
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.13849642803078466 Cmp ID: 20528734 Cmp Bid: 5077
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1866079411055917 Cmp ID: 20528734 Cmp Bid: 6955
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19145082812398392 Cmp ID: 20528734 Cmp Bid: 5128
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10155349265748925 Cmp ID: 20528734 Cmp Bid: 6134
01/12 10:40:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.10023529496538028 Cmp ID: 20528734 Cmp Bid: 1247
01/12 10:40:40 INFO sim.Simulation|***** START OF TIME 4 *****
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #8429901 at price 3.312
01/12 10:40:40 INFO demand.CampaignImpl|Applied daily limit for campaign #8429901 at price 3.312
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2386272 at price 9.54
01/12 10:40:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2386272 at price 9.54
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #32035591 at price 11.039
01/12 10:40:40 INFO demand.CampaignImpl|Applied daily limit for campaign #32035591 at price 11.039
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #4952081 at price 9.54
01/12 10:40:40 INFO demand.CampaignImpl|Applied daily limit for campaign #4952081 at price 9.54
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #32035683 at price 4.971
01/12 10:40:40 INFO demand.CampaignImpl|Applied daily limit for campaign #32035683 at price 4.971
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #4662024 at price 0.35
01/12 10:40:40 INFO demand.CampaignImpl|Applied daily limit for campaign #4662024 at price 0.35
01/12 10:40:40 INFO agents.DemandAgent|Day 4 : Auction pending campaign: CampaignImpl [id=20528734, reachImps=7920, dayStart=5, dayEnd=9, targetSegment=[YOUNG, FEMALE, LOW_INCOME], videoCoef=2.582163647185528, mobileCoef=1.8735736587123513, budgetMillis=0, advertiser=null]
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Reporting campaign auction results... CampaignImpl [id=20528734, reachImps=7920, dayStart=5, dayEnd=9, targetSegment=[YOUNG, FEMALE, LOW_INCOME], videoCoef=2.582163647185528, mobileCoef=1.8735736587123513, budgetMillis=1320, advertiser=DummyAdnetwork-7]
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Reporting UCS auction results... DummyAdnetwork-5[efday=4, level=0.81, price=0.13776267631330455] DummyAdnetwork-4[efday=4, level=0.7290000000000001, price=0.09395126887909096] DummyAdnetwork-3[efday=4, level=0.6561000000000001, price=0.0844402942850479] adv1[efday=4, level=0.9, price=0.1576991209061894] DummyAdnetwork-2[efday=4, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=4, level=0.5904900000000002, price=0.06417791359767162] DummyAdnetwork-6[efday=4, level=1.0, price=0.17548293858341252] DummyAdnetwork[efday=4, level=0.5314410000000002, price=0.05489183321339771] 
01/12 10:40:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@6f20c7
01/12 10:40:40 INFO agents.DemandAgent|Day 4 :Notifying new campaign opportunity: CampaignImpl [id=12143848, reachImps=773, dayStart=6, dayEnd=10, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.665926566019186, mobileCoef=2.49174153590043, budgetMillis=0, advertiser=null]
01/12 10:40:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:40:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:40:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:40:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:40:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:40:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:40:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:40:40 SEVERE demand.CampaignImpl|Campaign #4662024 impressed while over limit. Current cost: 0.35172828550053475 Budget limit: 0.35
01/12 10:40:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 4662024, daily limit was: 1227, 0.35 values are: 356.39852740514965, 0.35172828550053475, total limit was: 2147483647, Infinity total values are: 1051.0575377899165356.39852740514965, 0.42002313668880.35172828550053475
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=4662024, AdNetwork=adv1] due to limit. My name is adv1
01/12 10:40:40 SEVERE demand.CampaignImpl|Campaign #8429901 impressed while over limit. Current cost: 0.0 Budget limit: 3.312
01/12 10:40:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 8429901, daily limit was: 1304, 3.312 values are: 1306.4877189623805, 0.0, total limit was: 2147483647, Infinity total values are: 4013.6818373012691306.4877189623805, 0.5405084657388730.0
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=8429901, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
01/12 10:40:40 SEVERE demand.CampaignImpl|Campaign #2386272 impressed while over limit. Current cost: 7.6590195671036305 Budget limit: 9.54
01/12 10:40:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 2386272, daily limit was: 4468, 9.54 values are: 4469.855225789631, 7.6590195671036305, total limit was: 2147483647, Infinity total values are: 9153.9962412180584469.855225789631, 8.4084086159931187.6590195671036305
01/12 10:40:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2386272, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:40:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 577
01/12 10:40:40 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14251319327506773 Cmp ID: 12143848 Cmp Bid: 188
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.11932448785683239 Cmp ID: 12143848 Cmp Bid: 597
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1426071285269191 Cmp ID: 12143848 Cmp Bid: 129
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18944703034792845 Cmp ID: 12143848 Cmp Bid: 191
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10068012262185279 Cmp ID: 12143848 Cmp Bid: 509
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19336224923567208 Cmp ID: 12143848 Cmp Bid: 395
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.17380806757888423 Cmp ID: 12143848 Cmp Bid: 428
01/12 10:40:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.13910494127427517 Cmp ID: 12143848 Cmp Bid: 252
01/12 10:40:50 INFO sim.Simulation|***** START OF TIME 5 *****
01/12 10:40:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2386272 at price 9.54
01/12 10:40:50 INFO demand.CampaignImpl|Applied daily limit for campaign #2386272 at price 9.54
01/12 10:40:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #32035591 at price 11.039
01/12 10:40:50 INFO demand.CampaignImpl|Applied daily limit for campaign #32035591 at price 11.039
01/12 10:40:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #20528734 at price 1.32
01/12 10:40:50 INFO demand.CampaignImpl|Applied daily limit for campaign #20528734 at price 1.32
01/12 10:40:50 INFO agents.DemandAgent|Day 5 : Auction pending campaign: CampaignImpl [id=12143848, reachImps=773, dayStart=6, dayEnd=10, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.665926566019186, mobileCoef=2.49174153590043, budgetMillis=0, advertiser=null]
01/12 10:40:50 INFO demand.CampaignImpl|Campaign 4662024 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=1407.4560651950662, otherImps=0.0, cost=0.7717514221893347] Reach 1939 ERR 0.5570233452110445 Budget 0.35 Revenue 0.19495817082386555
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 0.7342140071266268DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Reporting campaign auction results... CampaignImpl [id=12143848, reachImps=773, dayStart=6, dayEnd=10, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.665926566019186, mobileCoef=2.49174153590043, budgetMillis=597, advertiser=DummyAdnetwork-2]
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Reporting UCS auction results... DummyAdnetwork-5[efday=5, level=0.9, price=0.16794714699503255] DummyAdnetwork-4[efday=5, level=0.81, price=0.15106085390380247] DummyAdnetwork-3[efday=5, level=0.5904900000000002, price=0.05996632187932085] adv1[efday=5, level=1.0, price=0.19145082812398392] DummyAdnetwork-2[efday=5, level=0.6561000000000001, price=0.09086750643099784] DummyAdnetwork-7[efday=5, level=0.47829690000000014, price=0.0] DummyAdnetwork-6[efday=5, level=0.5314410000000002, price=0.05326914539169668] DummyAdnetwork[efday=5, level=0.7290000000000001, price=0.12384131013971748] 
01/12 10:40:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@190c7b4
01/12 10:40:50 INFO agents.DemandAgent|Day 5 :Notifying new campaign opportunity: CampaignImpl [id=14594521, reachImps=3315, dayStart=7, dayEnd=16, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.078767886309179, mobileCoef=2.225844521463664, budgetMillis=0, advertiser=null]
01/12 10:40:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:40:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:40:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:40:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:40:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:40:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:40:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:40:50 SEVERE demand.CampaignImpl|Campaign #2386272 impressed while over limit. Current cost: 0.27373684492198863 Budget limit: 9.54
01/12 10:40:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 2386272, daily limit was: 386, 9.54 values are: 387.1857803777875, 0.27373684492198863, total limit was: 2147483647, Infinity total values are: 13623.851467007687387.1857803777875, 16.0674281830967480.27373684492198863
01/12 10:40:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2386272, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:40:50 SEVERE demand.CampaignImpl|Campaign #20528734 impressed while over limit. Current cost: 1.3212753814588603 Budget limit: 1.32
01/12 10:40:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 20528734, daily limit was: 7920, 1.32 values are: 2391.573399534222, 1.3212753814588603, total limit was: 2147483647, Infinity total values are: 0.02391.573399534222, 0.01.3212753814588603
01/12 10:40:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=20528734, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:40:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 607
01/12 10:40:50 INFO sim.Simulation|***** START OF TIME 5 COMPLETE *****
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12157581586555866 Cmp ID: 14594521 Cmp Bid: 287
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13753881233736653 Cmp ID: 14594521 Cmp Bid: 1790
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1963826313489878 Cmp ID: 14594521 Cmp Bid: 553
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17174106790715216 Cmp ID: 14594521 Cmp Bid: 434
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13564007818776802 Cmp ID: 14594521 Cmp Bid: 3071
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1870519499981511 Cmp ID: 14594521 Cmp Bid: 6
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1445858472163566 Cmp ID: 14594521 Cmp Bid: 180
01/12 10:40:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16928093925345405 Cmp ID: 14594521 Cmp Bid: 440
01/12 10:41:00 INFO sim.Simulation|***** START OF TIME 6 *****
01/12 10:41:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #12143848 at price 0.597
01/12 10:41:00 INFO demand.CampaignImpl|Applied daily limit for campaign #12143848 at price 0.597
01/12 10:41:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #32035591 at price 11.039
01/12 10:41:00 INFO demand.CampaignImpl|Applied daily limit for campaign #32035591 at price 11.039
01/12 10:41:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #20528734 at price 1.32
01/12 10:41:00 INFO demand.CampaignImpl|Applied daily limit for campaign #20528734 at price 1.32
01/12 10:41:00 INFO agents.DemandAgent|Day 6 : Auction pending campaign: CampaignImpl [id=14594521, reachImps=3315, dayStart=7, dayEnd=16, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.078767886309179, mobileCoef=2.225844521463664, budgetMillis=0, advertiser=null]
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 4952081 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=12793.886416914072, otherImps=0.0, cost=11.875755488885025] Reach 9540 ERR 1.19069788899856 Budget 9.54 Revenue 11.359257861046261
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 21259098 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=15128.770484845973, otherImps=0.0, cost=0.0] Reach 10490 ERR 1.2168787147895674 Budget 10.49 Revenue 12.765057718142563
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 14099356 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=4064.84922698257, otherImps=0.0, cost=3.0164733496440803] Reach 3037 ERR 1.1899114353531293 Budget 3.037 Revenue 3.6137610291674536
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 4091928 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=4812.875704036146, otherImps=0.0, cost=5.591204836636799] Reach 5590 ERR 0.8151156153641427 Budget 5.59 Revenue 4.556496289885557
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 2386272 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=14011.037247385475, otherImps=0.0, cost=16.341165028018736] Reach 9540 ERR 1.2226409043591873 Budget 9.54 Revenue 11.663994227586645
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 5513866 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=6670.840499096712, otherImps=0.0, cost=9.565044678565192] Reach 5882 ERR 1.1036516924111064 Budget 5.882 Revenue 6.491679254762127
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 23260249 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3287.439632122885, otherImps=0.0, cost=0.3819391488986018] Reach 1657 ERR 1.2881709421439411 Budget 1.657 Revenue 2.1344992511325103
01/12 10:41:00 INFO demand.CampaignImpl|Campaign 8429901 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=5320.16955626365, otherImps=0.0, cost=0.540508465738873] Reach 3312 ERR 1.2473452412080221 Budget 3.312 Revenue 4.131207438880969
01/12 10:41:00 FINE agents.DemandAgent|Day 6 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.1301272288737405DummyAdnetwork-3: 1.1139468612118777adv1: 0.7827549720691362DummyAdnetwork-2: 1.1335845426155124DummyAdnetwork-7: 1.0621910154466638DummyAdnetwork-6: 1.1729025652863647DummyAdnetwork: 1.1484071447248132
