01/12 10:46:00 FINE sim.Admin|Log for simulation 7 started
01/12 10:46:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=29394246, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
01/12 10:46:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 639
01/12 10:46:30 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11013793134727236 Cmp ID: 16487578 Cmp Bid: 5526
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16640135720233917 Cmp ID: 16487578 Cmp Bid: 5176
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14218991107755535 Cmp ID: 16487578 Cmp Bid: 329
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11284588692482629 Cmp ID: 16487578 Cmp Bid: 3730
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.12664414948565073 Cmp ID: 16487578 Cmp Bid: 743
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16560066539861956 Cmp ID: 16487578 Cmp Bid: 1362
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13192734146736979 Cmp ID: 16487578 Cmp Bid: 936
01/12 10:46:30 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1479177933570628 Cmp ID: 16487578 Cmp Bid: 4142
01/12 10:46:40 INFO sim.Simulation|***** START OF TIME 4 *****
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16281028 at price 5.59
01/12 10:46:40 INFO demand.CampaignImpl|Applied daily limit for campaign #16281028 at price 5.59
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13968144 at price 0.063
01/12 10:46:40 INFO demand.CampaignImpl|Applied daily limit for campaign #13968144 at price 0.063
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #29226897 at price 3.312
01/12 10:46:40 INFO demand.CampaignImpl|Applied daily limit for campaign #29226897 at price 3.312
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1747407 at price 9.54
01/12 10:46:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1747407 at price 9.54
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #29394246 at price 9.54
01/12 10:46:40 INFO demand.CampaignImpl|Applied daily limit for campaign #29394246 at price 9.54
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14067674 at price 10.952
01/12 10:46:40 INFO demand.CampaignImpl|Applied daily limit for campaign #14067674 at price 10.952
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #31968132 at price 2.526
01/12 10:46:40 INFO demand.CampaignImpl|Applied daily limit for campaign #31968132 at price 2.526
01/12 10:46:40 INFO agents.DemandAgent|Day 4 : Auction pending campaign: CampaignImpl [id=16487578, reachImps=5616, dayStart=5, dayEnd=14, targetSegment=[OLD, FEMALE], videoCoef=2.512853845428058, mobileCoef=1.73846643410721, budgetMillis=0, advertiser=null]
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Reporting campaign auction results... CampaignImpl [id=16487578, reachImps=5616, dayStart=5, dayEnd=14, targetSegment=[OLD, FEMALE], videoCoef=2.512853845428058, mobileCoef=1.73846643410721, budgetMillis=935, advertiser=DummyAdnetwork-5]
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Reporting UCS auction results... DummyAdnetwork-5[efday=4, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=4, level=0.7290000000000001, price=0.1173014706345002] DummyAdnetwork-3[efday=4, level=0.6561000000000001, price=0.09895785688475964] adv1[efday=4, level=0.5904900000000002, price=0.06372465680070423] DummyAdnetwork-2[efday=4, level=0.9, price=0.1538258723040326] DummyAdnetwork-7[efday=4, level=0.81, price=0.13798364364035776] DummyAdnetwork-6[efday=4, level=0.5314410000000002, price=0.05317991040405128] DummyAdnetwork[efday=4, level=1.0, price=0.17817827412820214] 
01/12 10:46:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@d1a288
01/12 10:46:40 INFO agents.DemandAgent|Day 4 :Notifying new campaign opportunity: CampaignImpl [id=13410188, reachImps=10070, dayStart=6, dayEnd=8, targetSegment=[OLD, LOW_INCOME], videoCoef=2.29165426732711, mobileCoef=1.8937889343699221, budgetMillis=0, advertiser=null]
01/12 10:46:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:46:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:46:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:46:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:46:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:46:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:46:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:46:40 SEVERE demand.CampaignImpl|Campaign #16281028 impressed while over limit. Current cost: 5.594829289575403 Budget limit: 5.59
01/12 10:46:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 16281028, daily limit was: 4100, 5.59 values are: 2687.5425047236936, 5.594829289575403, total limit was: 2147483647, Infinity total values are: 2690.5672885037342687.5425047236936, 0.05.594829289575403
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=16281028, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:46:40 SEVERE demand.CampaignImpl|Campaign #29226897 impressed while over limit. Current cost: 0.0 Budget limit: 3.312
01/12 10:46:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 29226897, daily limit was: 993, 3.312 values are: 996.0435768245715, 0.0, total limit was: 2147483647, Infinity total values are: 2549.618365821704996.0435768245715, 3.3302364347450910.0
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=29226897, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
01/12 10:46:40 SEVERE demand.CampaignImpl|Campaign #14067674 impressed while over limit. Current cost: 5.006678241545064 Budget limit: 10.952
01/12 10:46:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 14067674, daily limit was: 6654, 10.952 values are: 6655.116052212782, 5.006678241545064, total limit was: 2147483647, Infinity total values are: 9305.4928747686976655.116052212782, 10.849666418204585.006678241545064
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=14067674, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:46:40 SEVERE demand.CampaignImpl|Campaign #13968144 impressed while over limit. Current cost: 0.0 Budget limit: 0.063
01/12 10:46:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 13968144, daily limit was: 384, 0.063 values are: 384.3869029741726, 0.0, total limit was: 2147483647, Infinity total values are: 0.0384.3869029741726, 0.00.0
01/12 10:46:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=13968144, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:46:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 639
01/12 10:46:40 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.15604270861101616 Cmp ID: 13410188 Cmp Bid: 2362
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1941020813359444 Cmp ID: 13410188 Cmp Bid: 9740
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.15891657876833823 Cmp ID: 13410188 Cmp Bid: 1960
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11857905130494376 Cmp ID: 13410188 Cmp Bid: 2675
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1850975587950249 Cmp ID: 13410188 Cmp Bid: 1678
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1773091316964714 Cmp ID: 13410188 Cmp Bid: 2328
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.17901713038034484 Cmp ID: 13410188 Cmp Bid: 3659
01/12 10:46:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12698630993134366 Cmp ID: 13410188 Cmp Bid: 8158
01/12 10:46:50 INFO sim.Simulation|***** START OF TIME 5 *****
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16281028 at price 5.59
01/12 10:46:50 INFO demand.CampaignImpl|Applied daily limit for campaign #16281028 at price 5.59
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13968144 at price 0.063
01/12 10:46:50 INFO demand.CampaignImpl|Applied daily limit for campaign #13968144 at price 0.063
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #29226897 at price 3.312
01/12 10:46:50 INFO demand.CampaignImpl|Applied daily limit for campaign #29226897 at price 3.312
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16487578 at price 0.935
01/12 10:46:50 INFO demand.CampaignImpl|Applied daily limit for campaign #16487578 at price 0.935
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14067674 at price 10.952
01/12 10:46:50 INFO demand.CampaignImpl|Applied daily limit for campaign #14067674 at price 10.952
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #31968132 at price 2.526
01/12 10:46:50 INFO demand.CampaignImpl|Applied daily limit for campaign #31968132 at price 2.526
01/12 10:46:50 INFO agents.DemandAgent|Day 5 : Auction pending campaign: CampaignImpl [id=13410188, reachImps=10070, dayStart=6, dayEnd=8, targetSegment=[OLD, LOW_INCOME], videoCoef=2.29165426732711, mobileCoef=1.8937889343699221, budgetMillis=0, advertiser=null]
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Reporting campaign auction results... CampaignImpl [id=13410188, reachImps=10070, dayStart=6, dayEnd=8, targetSegment=[OLD, LOW_INCOME], videoCoef=2.29165426732711, mobileCoef=1.8937889343699221, budgetMillis=1959, advertiser=adv1]
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Reporting UCS auction results... DummyAdnetwork-5[efday=5, level=0.5904900000000002, price=0.06663436777024069] DummyAdnetwork-4[efday=5, level=0.5314410000000002, price=0.05853181237312579] DummyAdnetwork-3[efday=5, level=0.7290000000000001, price=0.09617503192971258] adv1[efday=5, level=0.6561000000000001, price=0.08309122647753546] DummyAdnetwork-2[efday=5, level=1.0, price=0.16560066539861956] DummyAdnetwork-7[efday=5, level=0.81, price=0.11517382797281984] DummyAdnetwork-6[efday=5, level=0.9, price=0.13312601402135651] DummyAdnetwork[efday=5, level=0.47829690000000014, price=0.0] 
01/12 10:46:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@5c4c05
01/12 10:46:50 INFO agents.DemandAgent|Day 5 :Notifying new campaign opportunity: CampaignImpl [id=32006436, reachImps=2916, dayStart=7, dayEnd=9, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.2292255643278494, mobileCoef=1.5767878138871696, budgetMillis=0, advertiser=null]
01/12 10:46:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:46:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:46:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:46:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:46:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:46:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:46:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:46:50 SEVERE demand.CampaignImpl|Campaign #13968144 impressed while over limit. Current cost: 0.0636812691647749 Budget limit: 0.063
01/12 10:46:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 13968144, daily limit was: 384, 0.063 values are: 84.84461426222386, 0.0636812691647749, total limit was: 2147483647, Infinity total values are: 384.386902974172684.84461426222386, 0.00.0636812691647749
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=13968144, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:46:50 SEVERE demand.CampaignImpl|Campaign #16487578 impressed while over limit. Current cost: 0.9393337451361546 Budget limit: 0.935
01/12 10:46:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 16487578, daily limit was: 5616, 0.935 values are: 683.8427165557399, 0.9393337451361546, total limit was: 2147483647, Infinity total values are: 0.0683.8427165557399, 0.00.9393337451361546
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=16487578, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
01/12 10:46:50 SEVERE demand.CampaignImpl|Campaign #14067674 impressed while over limit. Current cost: 0.9316333822254146 Budget limit: 10.952
01/12 10:46:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 14067674, daily limit was: 1646, 10.952 values are: 1649.1990821215172, 0.9316333822254146, total limit was: 2147483647, Infinity total values are: 15960.608926981481649.1990821215172, 15.8563446597496430.9316333822254146
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=14067674, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:46:50 SEVERE demand.CampaignImpl|Campaign #29226897 impressed while over limit. Current cost: 1.074594691233751 Budget limit: 3.312
01/12 10:46:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 29226897, daily limit was: 762, 3.312 values are: 762.2975150600494, 1.074594691233751, total limit was: 2147483647, Infinity total values are: 3545.6619426462757762.2975150600494, 3.3302364347450911.074594691233751
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=29226897, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
01/12 10:46:50 SEVERE demand.CampaignImpl|Campaign #16281028 impressed while over limit. Current cost: 0.0 Budget limit: 5.59
01/12 10:46:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 16281028, daily limit was: 2899, 5.59 values are: 2900.32823254517, 0.0, total limit was: 2147483647, Infinity total values are: 5378.1097932274282900.32823254517, 5.5948292895754030.0
01/12 10:46:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=16281028, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:46:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 604
01/12 10:46:50 INFO sim.Simulation|***** START OF TIME 5 COMPLETE *****
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12670245994736573 Cmp ID: 32006436 Cmp Bid: 2633
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12060045846358773 Cmp ID: 32006436 Cmp Bid: 874
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.17609759261643076 Cmp ID: 32006436 Cmp Bid: 809
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12187999015484956 Cmp ID: 32006436 Cmp Bid: 486
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17506373602824504 Cmp ID: 32006436 Cmp Bid: 1589
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.14096915836820453 Cmp ID: 32006436 Cmp Bid: 276
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1052734866257266 Cmp ID: 32006436 Cmp Bid: 2786
01/12 10:46:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.14481503397012513 Cmp ID: 32006436 Cmp Bid: 2517
01/12 10:47:00 INFO sim.Simulation|***** START OF TIME 6 *****
01/12 10:47:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16487578 at price 0.935
01/12 10:47:00 INFO demand.CampaignImpl|Applied daily limit for campaign #16487578 at price 0.935
01/12 10:47:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #13410188 at price 1.959
01/12 10:47:00 INFO demand.CampaignImpl|Applied daily limit for campaign #13410188 at price 1.959
01/12 10:47:00 INFO agents.DemandAgent|Day 6 : Auction pending campaign: CampaignImpl [id=32006436, reachImps=2916, dayStart=7, dayEnd=9, targetSegment=[OLD, HIGH_INCOME], videoCoef=2.2292255643278494, mobileCoef=1.5767878138871696, budgetMillis=0, advertiser=null]
01/12 10:47:00 INFO demand.CampaignImpl|Campaign 1747407 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=9114.461265026006, otherImps=0.0, cost=6.968804450123065] Reach 9540 ERR 0.9510466524588397 Budget 9.54 Revenue 9.07298506445733
